Province,City,Date,Water_Temperature_C,pH,Dissolved_Oxygen_mg_L,Conductivity_uS_cm,Turbidity_NTU,Nitrate_mg_L,Nitrite_mg_L,Ammonia_N_mg_L,Total_Phosphorus_mg_L,Total_Nitrogen_mg_L,COD_mg_L,BOD_mg_L,Heavy_Metals_Pb_ug_L,Heavy_Metals_Cd_ug_L,Heavy_Metals_Hg_ug_L,Coliform_Count_CFU_100mL,Water_Quality_Index
Yunnan,Kunming,2023-02-23,18.13,7.56,9.7,517.61,12.13,1.67,0.026,0.4,0.114,3.54,28.0,4.28,7.98,0.53,0.08,97.0,52.778333333333336
Hubei,Yichang,2023-04-14,28.11,7.35,11.11,515.18,6.97,2.91,0.016,0.4,0.161,3.24,19.78,3.94,4.66,0.48,0.1,115.0,58.333333333333336
Hubei,Wuhan,2023-06-23,17.16,8.151000000000002,10.08,605.9570000000001,8.646,2.156,0.023100000000000002,0.49500000000000005,0.0825,3.3000000000000003,18.997,5.654,0.8690000000000001,0.517,0.0,104.50000000000001,62.80497499999999
Guangdong,Shenzhen,2023-06-21,24.81,7.25,8.76,569.8,5.82,1.71,0.027,0.31,0.081,3.3,16.71,3.65,1.68,0.59,0.06,107.0,61.666666666666664
Yunnan,Kunming,2023-07-05,23.92,6.47,7.45,481.82,1.53,1.54,0.002,0.65,0.134,3.24,5.81,3.82,6.26,0.76,0.11,82.0,59.36175
Sichuan,Mianyang,2023-01-10,25.63,6.26,7.64,393.55,1.14,2.65,0.006,0.59,0.127,2.85,23.11,3.81,6.59,0.29,0.19,98.0,55.44566666666666
Guangdong,Shenzhen,2023-01-06,22.76,7.6,5.89,574.55,17.46,1.46,0.026,0.36,0.127,3.02,16.35,2.66,5.46,0.59,0.09,93.0,57.66733333333334
Yunnan,Kunming,2023-10-11,25.33,6.42,8.57,347.1,2.44,1.96,0.025,0.62,0.106,2.8,25.53,2.28,7.6,0.28,0.08,102.0,57.55633333333333
Henan,Luoyang,2023-10-10,22.26,7.722,7.68,751.1790000000001,13.629000000000001,1.617,0.0242,0.264,0.12100000000000001,2.7940000000000005,11.176000000000002,2.574,4.158,0.66,0.17600000000000002,105.60000000000001,55.66211666666667
Shandong,Jinan,2023-05-02,25.53,6.72,9.83,494.84,4.28,3.11,0.004,0.41,0.129,3.13,25.24,3.62,5.41,0.35,0.15,110.0,51.666666666666664
Jiangsu,Nanjing,2023-03-17,25.95,8.58,7.79,554.796,1.8920000000000001,2.112,0.030800000000000004,0.44000000000000006,0.18480000000000002,3.355,26.884000000000004,3.7070000000000003,6.116,0.7480000000000001,0.132,97.9,48.28116666666667
Sichuan,Chengdu,2023-10-03,16.06,7.535,7.67,556.149,3.619,2.09,0.0022,0.561,0.10450000000000001,2.4640000000000004,23.881000000000004,5.313000000000001,6.1930000000000005,0.7260000000000001,0.07700000000000001,115.50000000000001,51.181041666666665
Jiangsu,Suzhou,2023-06-08,28.76,7.03,5.97,647.51,0.51,1.97,0.007,0.82,0.098,2.57,23.24,3.7,5.12,0.78,0.07,97.0,56.666666666666664
Beijing,Beijing,2023-07-07,14.77,7.16,10.39,538.14,4.97,2.31,0.026,0.41,0.134,3.18,24.31,4.1,6.19,0.4,0.13,97.0,60.0
Beijing,Beijing,2023-12-02,12.56,6.99,6.47,534.53,0.32,1.32,0.003,0.27,0.058,2.51,17.66,4.83,4.6,0.64,0.05,88.0,66.66666666666667
Shanghai,Shanghai,2023-06-12,19.43,7.34,9.73,661.24,0.76,1.91,0.025,0.49,0.093,2.67,18.65,2.47,7.4,0.75,0.15,89.0,61.666666666666664
Shanghai,Shanghai,2023-09-26,16.62,6.74,6.38,678.5,3.86,1.77,0.009,0.75,0.154,3.28,29.58,4.01,6.26,0.18,0.08,85.0,56.666666666666664
Shanghai,Shanghai,2023-03-07,12.76,7.06,9.81,453.07,10.32,1.61,0.027,0.79,0.145,2.59,23.34,3.74,7.26,0.54,0.03,108.0,53.333333333333336
Beijing,Beijing,2023-05-25,12.23,6.44,10.51,548.79,2.32,1.15,0.012,0.91,0.043,3.63,19.87,3.93,6.87,0.66,0.17,108.0,54.2785
Guangdong,Shenzhen,2023-11-14,19.26,6.93,5.69,473.23,9.64,1.06,0.031,0.53,0.065,3.17,17.38,4.2,7.77,0.58,0.08,94.0,55.0
Beijing,Beijing,2023-07-13,18.9,7.23,8.49,448.82,1.06,1.6,0.016,0.26,0.053,3.45,25.24,5.09,7.19,0.43,0.13,94.0,58.333333333333336
Jiangsu,Nanjing,2023-05-26,20.37,8.173,10.01,470.14,2.0570000000000004,1.7820000000000003,0.025300000000000003,0.5720000000000001,0.015400000000000002,3.124,23.969,5.522,5.5440000000000005,0.7480000000000001,0.14300000000000002,121.00000000000001,51.07725833333333
Jiangsu,Suzhou,2023-02-12,20.93,6.98,8.03,506.18,6.18,1.97,0.026,0.58,0.057,2.83,26.63,3.99,5.75,0.75,0.1,101.0,53.333333333333336
Sichuan,Chengdu,2023-02-21,17.66,8.030000000000001,4.77,401.9510000000001,12.595,0.561,0.025300000000000003,0.6050000000000001,0.21780000000000002,3.3000000000000003,27.874000000000002,5.115000000000001,4.202,0.627,0.099,101.2,48.14075
Sichuan,Chengdu,2023-01-07,12.5,7.689000000000001,3.16,492.99800000000005,0.803,3.124,0.0286,0.33,0.1991,3.3000000000000003,15.763000000000002,4.312,7.667000000000001,0.29700000000000004,0.05500000000000001,126.50000000000001,54.087025000000004
Zhejiang,Ningbo,2023-08-27,16.23,7.78,8.11,593.01,8.45,2.33,0.021,0.49,0.145,3.46,11.83,3.98,9.1,0.41,0.12,95.0,55.50116666666667
Shandong,Qingdao,2023-06-21,22.57,6.97,9.02,514.25,6.41,2.32,0.036,0.51,0.042,2.56,16.19,4.21,9.7,0.49,0.17,88.0,55.0
Hubei,Yichang,2023-11-01,17.79,6.93,6.88,349.23,9.91,2.46,0.001,0.03,0.142,2.79,31.02,3.91,3.0,0.84,0.13,97.0,53.333333333333336
Zhejiang,Ningbo,2023-11-11,25.17,7.24,8.38,593.86,1.88,1.77,0.01,0.22,0.109,3.03,17.58,3.33,6.53,0.0,0.13,90.0,68.33333333333333
Jiangsu,Suzhou,2023-08-29,24.04,5.96,9.58,464.0,10.0,1.41,0.036,0.92,0.121,2.95,18.9,2.29,4.43,0.41,0.07,104.0,57.94649999999999
Shandong,Qingdao,2023-02-24,20.1,7.58,7.89,542.75,15.28,2.89,-0.004,0.63,0.143,2.37,29.12,4.02,4.75,0.57,0.14,108.0,46.05616666666666
Guangdong,Guangzhou,2023-03-19,21.28,7.15,7.68,474.83,4.07,1.49,0.031,0.44,0.07,3.22,21.58,3.78,6.49,0.25,0.01,96.0,63.333333333333336
Jiangsu,Suzhou,2023-12-14,19.77,6.82,5.11,485.69,3.01,2.36,0.005,0.5,0.112,3.32,21.14,2.91,4.18,0.36,0.02,104.0,61.666666666666664
Zhejiang,Hangzhou,2023-04-26,18.23,7.15,6.13,565.06,11.37,1.43,0.008,0.43,0.034,3.49,26.72,4.78,5.7,0.51,0.05,107.0,55.0
Zhejiang,Hangzhou,2023-11-07,18.33,6.59,7.62,401.83,0.98,2.22,0.023,0.55,-0.022,3.02,23.07,3.99,7.27,0.48,0.12,124.0,56.36141666666666
Guangdong,Shenzhen,2023-12-17,16.98,6.63,6.87,628.72,0.04,1.29,0.015,0.3,0.13,2.76,23.59,2.44,3.34,0.35,0.11,99.0,71.47241666666666
Zhejiang,Hangzhou,2023-04-15,19.33,6.95,8.61,501.3,0.17,0.87,0.012,0.25,0.04,2.63,24.09,2.73,1.29,0.38,0.09,86.0,75.0
Hubei,Wuhan,2023-02-25,22.0,7.370000000000001,9.28,511.302,3.08,2.343,0.007700000000000001,0.12100000000000001,0.1683,2.7940000000000005,21.461000000000002,3.74,8.448,0.539,0.033,129.8,58.305583333333324
Jiangsu,Nanjing,2023-07-24,14.7,7.5680000000000005,5.96,430.50700000000006,2.728,2.607,0.011000000000000001,0.17600000000000002,0.058300000000000005,3.4210000000000003,24.123,4.774,3.124,0.7370000000000001,0.14300000000000002,97.9,51.08946666666666
Zhejiang,Hangzhou,2023-02-27,20.74,7.19,7.41,708.41,6.66,2.46,0.007,0.54,0.035,3.06,22.16,4.49,3.46,0.13,0.11,89.0,61.666666666666664
Beijing,Beijing,2023-09-28,19.5,7.54,2.36,440.21,2.62,2.21,-0.002,0.35,0.217,2.85,23.35,2.29,6.34,0.42,0.11,90.0,57.83383333333334
Shandong,Jinan,2023-03-09,21.58,7.04,5.27,509.98,1.93,1.76,0.031,0.68,0.137,3.75,20.03,4.18,1.01,0.32,0.13,93.0,58.333333333333336
Beijing,Beijing,2023-04-07,27.25,6.98,10.08,495.12,6.66,1.55,0.004,0.64,0.115,3.03,13.36,3.64,3.77,0.4,0.11,105.0,65.0
Jiangsu,Nanjing,2023-04-29,23.5,7.26,9.54,532.5980000000001,1.2429999999999999,2.2220000000000004,0.0297,0.528,0.0594,2.64,16.753,3.146,11.858,0.35200000000000004,0.11000000000000001,121.00000000000001,60.0
Shandong,Jinan,2023-11-12,17.34,7.47,7.19,526.85,6.05,1.54,0.021,0.39,0.109,2.46,12.63,2.72,4.85,0.18,0.2,102.0,63.028083333333335
Zhejiang,Hangzhou,2023-11-20,21.34,6.91,6.14,559.52,4.22,1.91,0.025,0.03,0.045,3.26,18.44,3.69,7.22,0.49,0.08,89.0,58.333333333333336
Shandong,Jinan,2023-09-28,19.41,6.73,8.99,411.47,0.41,2.76,0.023,0.52,0.112,2.57,23.51,4.41,4.91,0.57,0.12,112.0,60.0
Shandong,Qingdao,2023-07-25,23.26,6.2,6.81,466.55,4.19,2.51,0.002,0.83,0.213,2.92,14.86,3.42,6.95,0.44,-0.05,113.0,58.612500000000004
Beijing,Beijing,2023-07-26,20.77,7.08,7.57,662.24,7.08,2.86,0.018,0.73,0.093,4.02,23.24,3.9,2.6,0.54,0.06,112.0,53.333333333333336
Yunnan,Kunming,2023-05-09,22.74,7.51,3.46,533.09,5.73,2.88,0.032,0.33,0.006,3.6,21.03,3.54,5.63,0.74,-0.0,116.0,52.91708333333333
Shandong,Jinan,2023-07-19,20.67,6.74,5.98,610.96,9.62,2.33,0.015,0.48,0.129,3.04,21.58,5.31,4.27,0.29,0.05,105.0,55.0
Shandong,Qingdao,2023-07-23,15.67,7.86,7.6,588.97,6.19,3.01,0.021,0.86,0.048,2.78,11.99,5.04,5.51,0.9,0.08,89.0,51.94583333333333
Yunnan,Kunming,2023-01-09,26.62,6.39,7.28,449.43,3.83,0.74,0.017,0.73,0.111,2.35,11.13,5.15,1.69,0.65,0.13,98.0,59.13974999999999
Shandong,Qingdao,2023-04-17,21.13,7.23,9.01,719.6,1.01,1.98,0.009,0.55,0.042,3.19,30.87,3.8,4.81,0.78,0.16,110.0,55.0
Shanghai,Shanghai,2023-05-17,9.62,6.71,4.82,313.11,3.16,1.82,0.025,0.55,0.058,2.29,18.13,2.67,3.46,0.53,0.06,95.0,61.666666666666664
Henan,Luoyang,2023-08-11,24.77,7.238,6.98,621.8960000000001,26.906000000000002,1.848,0.0286,0.7260000000000001,0.1342,3.278,25.179000000000002,4.312,6.391,0.561,0.022000000000000002,114.4,51.666666666666664
Shanghai,Shanghai,2023-06-15,23.75,5.73,8.0,563.12,1.46,1.63,0.032,0.37,0.086,3.12,16.78,4.96,4.41,0.12,0.11,107.0,62.30825000000001
Jiangsu,Suzhou,2023-10-12,14.8,7.22,5.95,660.65,3.11,1.89,0.027,0.18,0.165,2.95,15.52,2.42,8.32,0.74,0.08,97.0,60.0
Beijing,Beijing,2023-01-20,22.68,6.78,7.67,524.2,0.31,1.88,0.016,0.51,0.18,4.14,13.99,4.46,5.42,0.61,0.08,106.0,61.666666666666664
Zhejiang,Ningbo,2023-09-16,20.28,8.25,4.87,516.3,5.62,1.65,0.005,0.79,0.045,2.91,19.28,4.47,2.42,0.67,0.16,99.0,50.86358333333334
Hubei,Yichang,2023-08-24,22.46,6.52,8.51,553.55,1.23,2.76,0.035,0.62,0.138,2.81,15.41,3.93,9.53,0.39,0.12,89.0,57.83383333333333
Jiangsu,Suzhou,2023-07-09,17.6,8.22,11.92,632.93,17.18,1.66,0.013,0.53,0.077,2.51,20.62,2.89,4.07,0.57,0.09,105.0,57.613499999999995
Guangdong,Shenzhen,2023-06-03,21.0,6.99,8.27,673.63,8.17,1.49,0.028,1.01,0.168,2.35,19.01,3.27,3.15,0.73,0.16,102.0,53.333333333333336
Henan,Luoyang,2023-03-29,27.5,7.2490000000000006,9.94,507.749,10.736,1.793,0.0176,0.48400000000000004,-0.0594,3.7730000000000006,16.786,5.159000000000001,4.51,0.451,0.044000000000000004,114.4,60.0
Henan,Luoyang,2023-05-13,21.56,8.305,9.73,560.659,10.373000000000001,2.134,0.036300000000000006,0.341,0.16390000000000002,4.0040000000000004,15.961,3.4760000000000004,5.401000000000001,0.638,0.07700000000000001,104.50000000000001,54.04429166666667
Hubei,Yichang,2023-04-23,16.6,7.26,8.39,414.09,6.77,1.81,0.01,0.34,0.096,2.58,16.16,3.96,1.78,0.3,0.11,114.0,63.333333333333336
Shandong,Jinan,2023-10-26,19.08,7.18,8.2,338.78,3.55,2.37,0.01,0.88,0.078,3.21,19.9,4.19,4.12,0.76,0.09,109.0,56.666666666666664
Beijing,Beijing,2023-04-12,17.44,7.29,11.39,485.52,1.23,2.15,0.012,0.51,0.11,3.29,29.1,1.72,7.42,0.54,0.05,109.0,63.333333333333336
Jiangsu,Nanjing,2023-12-18,13.64,8.173,9.8,586.2890000000001,9.075000000000001,2.7390000000000003,0.026400000000000003,0.7480000000000001,0.034100000000000005,4.268,29.139,3.8170000000000006,3.7730000000000006,0.7150000000000001,0.022000000000000002,100.10000000000001,51.07725833333333
Zhejiang,Ningbo,2023-04-17,25.73,6.83,7.73,521.15,1.54,1.68,0.008,0.61,0.156,3.2,26.91,3.16,3.5,0.59,0.13,82.0,56.666666666666664
Sichuan,Mianyang,2023-03-14,19.29,6.53,10.69,489.84,5.69,1.78,0.014,0.37,0.081,3.5,15.33,4.65,4.0,0.1,0.08,97.0,66.19491666666666
Guangdong,Shenzhen,2023-12-03,22.65,8.61,8.66,523.56,3.77,1.74,0.018,0.27,0.147,3.08,17.87,3.69,4.98,0.57,0.07,94.0,59.864583333333336
Henan,Zhengzhou,2023-11-21,10.37,7.12,7.38,493.93,5.43,2.7,0.011,0.79,0.162,3.27,26.08,2.17,2.3,0.56,0.08,108.0,56.666666666666664
Zhejiang,Ningbo,2023-10-21,16.97,8.27,7.92,483.82,5.12,1.96,0.011,0.84,0.22,3.1,22.46,3.9,4.72,0.52,0.03,91.0,55.808083333333336
Jiangsu,Nanjing,2023-05-07,22.35,7.458000000000001,5.28,415.65700000000004,0.066,1.7160000000000002,0.0198,0.319,0.16390000000000002,3.124,18.931,4.191000000000001,5.258000000000001,0.638,0.14300000000000002,105.60000000000001,54.728049999999996
Beijing,Beijing,2023-11-22,19.85,6.28,12.62,385.98,7.39,1.46,0.016,0.38,0.154,3.48,16.09,4.01,2.73,0.37,0.07,106.0,63.8345
Hubei,Wuhan,2023-02-26,21.47,8.404,7.67,529.947,10.978000000000002,3.2230000000000003,0.0242,0.671,-0.013200000000000002,2.7720000000000002,24.827,4.708000000000001,4.664000000000001,0.649,0.165,96.80000000000001,43.76956666666666
Hubei,Wuhan,2023-01-17,24.31,7.381,8.54,535.513,13.519,1.9360000000000002,0.015400000000000002,1.067,0.041800000000000004,3.7290000000000005,12.067000000000002,5.126,11.418000000000001,0.781,0.18700000000000003,126.50000000000001,44.941725
Shanghai,Shanghai,2023-01-05,27.29,7.54,11.9,522.16,1.95,2.21,0.011,0.45,0.02,1.37,14.0,3.61,5.16,0.24,0.08,83.0,67.83383333333335
Sichuan,Chengdu,2023-10-12,17.06,6.974,11.41,651.5409999999999,5.698,2.0020000000000002,0.027500000000000004,0.37400000000000005,0.12430000000000001,4.521000000000001,28.996000000000002,3.8500000000000005,2.596,0.48400000000000004,0.12100000000000001,107.80000000000001,58.333333333333336
Beijing,Beijing,2023-08-22,23.96,7.27,6.76,434.99,7.11,1.53,0.004,0.44,0.161,3.33,25.62,3.35,4.67,0.12,0.15,96.0,58.333333333333336
Sichuan,Chengdu,2023-04-04,17.08,8.492,7.74,420.06800000000004,16.588,1.881,0.0286,0.7040000000000001,0.10010000000000001,3.102,18.997,4.928000000000001,1.9690000000000003,0.385,0.099,114.4,53.52536666666666
Beijing,Beijing,2023-03-30,6.64,8.48,8.38,441.1,2.82,2.85,0.004,0.47,0.102,2.83,17.58,4.77,8.58,0.66,0.14,112.0,46.891999999999996
Sichuan,Chengdu,2023-07-18,17.45,8.052000000000001,5.24,530.7170000000001,13.486,1.4520000000000002,0.0176,0.319,0.15400000000000003,3.212,24.926000000000002,3.058,8.36,0.66,0.132,93.50000000000001,48.0797
Sichuan,Mianyang,2023-07-13,21.96,7.39,8.93,373.55,0.48,1.61,0.037,0.63,0.15,2.62,21.49,4.19,5.22,0.11,0.2,104.0,59.91675
Guangdong,Shenzhen,2023-07-14,24.07,7.72,4.19,513.9,5.16,2.11,0.026,0.52,0.129,3.72,19.06,3.62,2.83,0.13,0.08,96.0,62.334333333333326
Guangdong,Guangzhou,2023-07-24,25.46,6.7,6.97,393.57,0.34,3.05,0.031,0.55,0.113,2.64,17.9,3.72,5.21,0.49,0.04,91.0,63.333333333333336
Zhejiang,Hangzhou,2023-11-20,16.24,8.14,9.11,348.06,6.31,2.04,-0.003,0.46,0.111,1.97,23.07,3.3,5.6,0.53,0.09,104.0,56.16883333333334
Shanghai,Shanghai,2023-11-07,29.24,7.13,7.65,493.31,1.31,1.63,0.008,0.2,0.082,3.5,20.79,4.51,-1.45,0.45,0.05,97.0,66.66666666666667
Shandong,Qingdao,2023-10-11,29.11,7.22,9.06,392.35,10.68,1.57,0.015,0.57,0.064,3.32,14.46,4.38,6.81,0.54,0.05,97.0,63.333333333333336
Hubei,Wuhan,2023-04-04,20.58,7.8100000000000005,7.85,427.88900000000007,2.112,1.595,0.006600000000000001,0.44000000000000006,0.24640000000000004,3.652,15.785,5.731000000000001,2.6290000000000004,0.8800000000000001,0.066,115.50000000000001,58.75125
Beijing,Beijing,2023-06-16,14.94,6.95,6.87,429.08,0.33,1.56,0.034,0.4,0.195,2.69,17.72,5.0,4.78,0.56,0.03,98.0,66.66666666666667
Beijing,Beijing,2023-07-21,25.02,7.12,10.57,505.69,15.18,3.25,0.02,0.76,0.126,3.43,23.53,5.07,7.0,0.49,0.07,91.0,51.666666666666664
Beijing,Beijing,2023-04-14,23.25,7.69,9.49,591.6,7.26,2.05,0.02,0.58,0.173,3.13,26.53,1.97,5.64,0.52,0.02,102.0,57.41758333333333
Sichuan,Mianyang,2023-05-30,26.04,8.31,6.67,490.31,10.7,2.54,0.006,0.78,0.19,2.33,20.54,4.2,1.4,0.43,0.17,90.0,49.03041666666667
Yunnan,Kunming,2023-06-27,14.93,6.9,5.87,563.51,3.56,2.21,0.018,0.41,0.028,2.96,21.03,2.63,7.16,0.56,0.06,117.0,55.0
Beijing,Beijing,2023-04-27,13.03,7.89,5.14,568.31,2.37,2.55,0.018,0.75,0.029,2.66,16.01,5.24,6.4,0.09,0.08,116.0,56.86258333333333
Sichuan,Mianyang,2023-03-11,25.57,7.56,8.24,523.07,1.79,1.4,0.004,0.54,0.078,3.36,22.42,5.71,5.81,0.71,0.06,95.0,57.778333333333336
Jiangsu,Nanjing,2023-01-02,19.93,6.6000000000000005,9.46,639.0450000000001,1.298,1.9580000000000002,0.013200000000000002,1.1880000000000002,0.044000000000000004,4.323,17.545,5.093,5.28,0.7150000000000001,0.033,113.30000000000001,56.389166666666675
Henan,Luoyang,2023-01-30,14.57,7.458000000000001,3.25,497.706,1.078,1.0010000000000001,0.006600000000000001,0.8470000000000001,0.1628,4.543,25.267,5.83,4.5760000000000005,0.5060000000000001,0.132,111.10000000000001,49.728049999999996
Guangdong,Shenzhen,2023-02-07,17.73,6.56,8.67,508.14,4.08,1.73,0.02,0.52,0.145,2.91,13.74,3.42,4.3,0.34,0.11,119.0,64.61149999999999
Zhejiang,Ningbo,2023-08-11,20.79,6.56,8.32,633.94,10.28,1.68,0.029,0.22,0.072,2.93,23.26,5.27,6.69,0.65,0.14,94.0,51.278166666666664
Jiangsu,Nanjing,2023-07-23,20.97,7.6450000000000005,6.97,358.22600000000006,1.1330000000000002,2.0130000000000003,0.0176,0.7260000000000001,0.1155,2.64,15.532,2.244,7.436,0.5060000000000001,0.15400000000000003,110.00000000000001,55.875791666666665
Guangdong,Shenzhen,2023-11-20,12.34,7.19,8.69,622.25,3.66,2.32,0.012,0.36,0.076,2.09,19.2,4.01,5.09,0.21,0.12,97.0,60.0
Guangdong,Guangzhou,2023-03-28,25.87,6.61,9.09,511.4,5.21,2.04,0.011,0.58,0.079,3.16,23.02,5.91,5.94,0.69,0.13,117.0,51.41691666666666
Henan,Zhengzhou,2023-01-29,27.07,6.43,9.21,444.14,1.24,2.0,0.017,0.33,0.165,2.8,27.93,3.18,8.02,0.52,0.14,95.0,55.91741666666667
Henan,Zhengzhou,2023-10-18,27.77,7.89,6.85,557.78,1.72,1.86,0.014,0.6,0.096,3.58,23.16,3.13,4.15,0.33,0.06,102.0,60.19591666666667
Shandong,Jinan,2023-02-17,24.95,7.64,9.28,418.8,2.14,1.64,-0.001,0.47,0.07,3.07,18.26,4.58,5.85,0.57,0.11,90.0,59.223000000000006
Sichuan,Mianyang,2023-04-07,23.77,7.18,6.24,552.89,0.13,2.17,0.018,0.62,0.112,3.36,19.56,2.57,4.64,0.31,0.08,114.0,65.0
Henan,Luoyang,2023-11-14,20.12,8.151000000000002,7.04,651.53,20.768,2.3100000000000005,0.0176,0.319,0.1408,2.4420000000000006,16.874000000000002,4.598,3.63,0.55,0.12100000000000001,111.10000000000001,51.13830833333333
Henan,Luoyang,2023-04-15,21.72,7.700000000000001,7.3,640.7170000000001,4.312,3.234,0.027500000000000004,0.77,0.1463,3.278,17.754,4.378,7.337000000000001,0.37400000000000005,0.12100000000000001,107.80000000000001,49.0565
Shanghai,Shanghai,2023-04-24,21.64,6.65,11.2,329.92,1.15,2.8,0.03,0.8,0.183,3.03,22.38,4.19,5.96,0.58,0.19,87.0,56.52791666666667
Hubei,Yichang,2023-08-24,15.91,7.41,7.33,571.47,8.69,1.79,0.015,0.55,0.155,3.33,17.69,5.34,6.74,0.7,0.15,89.0,49.861250000000005
Sichuan,Chengdu,2023-03-07,18.52,7.997,4.98,430.265,2.343,1.1990000000000003,0.007700000000000001,0.37400000000000005,0.11660000000000001,2.662,25.641000000000002,4.455,1.0010000000000001,0.55,0.12100000000000001,111.10000000000001,54.89899166666667
Beijing,Beijing,2023-10-04,20.25,7.38,8.52,486.53,4.91,3.32,0.015,0.37,0.123,3.91,23.36,3.66,6.97,0.86,0.06,101.0,51.61116666666667
Yunnan,Kunming,2023-04-14,26.92,7.15,8.27,379.96,7.28,1.8,0.026,0.43,0.117,2.91,19.28,3.6,3.85,0.7,0.11,98.0,58.333333333333336
Hubei,Wuhan,2023-11-08,16.84,7.48,11.31,368.445,1.837,1.87,0.0286,0.28600000000000003,0.0198,3.4320000000000004,25.476000000000003,3.718,3.2670000000000003,0.8250000000000001,0.11000000000000001,103.4,59.667
Henan,Zhengzhou,2023-11-24,17.87,6.64,7.94,390.69,13.45,1.93,0.011,0.78,0.149,3.45,19.7,4.4,-0.15,0.54,0.2,90.0,56.500166666666665
Henan,Luoyang,2023-08-10,29.92,7.029,8.6,453.45300000000003,12.287,1.573,0.0143,0.6160000000000001,0.1463,3.19,17.083000000000002,5.247,9.482,0.792,0.22000000000000003,119.9,48.333333333333336
Shanghai,Shanghai,2023-12-03,16.66,7.38,8.59,485.16,0.13,1.95,0.005,0.84,0.036,3.21,8.68,6.05,7.5,0.18,0.12,108.0,63.27783333333334
Henan,Luoyang,2023-04-10,15.56,8.228000000000002,3.88,541.4420000000001,3.8940000000000006,2.915,0.0055000000000000005,0.6160000000000001,0.1551,4.323,31.757000000000005,5.929,5.4670000000000005,0.792,0.12100000000000001,94.60000000000001,40.92463333333333
Sichuan,Chengdu,2023-10-24,25.21,8.514000000000001,8.11,411.906,1.7820000000000003,3.102,0.026400000000000003,0.561,0.06380000000000001,2.475,26.752000000000002,4.433000000000001,6.875000000000001,0.066,0.15400000000000003,99.00000000000001,55.130983333333326
Jiangsu,Nanjing,2023-07-11,14.75,7.854,9.08,563.3430000000001,21.065,2.2660000000000005,0.0242,0.44000000000000006,0.0869,4.455,16.687,3.927,6.732000000000001,1.034,0.08800000000000001,107.80000000000001,53.62915
Shandong,Qingdao,2023-03-02,19.92,7.16,5.01,517.42,3.61,1.61,0.014,0.11,0.161,3.22,17.86,3.43,7.18,0.52,0.2,116.0,53.333333333333336
Jiangsu,Nanjing,2023-01-19,18.11,7.073,9.21,448.558,6.237,3.212,0.026400000000000003,0.8250000000000001,0.1441,3.0690000000000004,13.673,4.147,2.9810000000000003,0.781,0.17600000000000002,116.60000000000001,53.333333333333336
Guangdong,Guangzhou,2023-05-15,22.63,6.92,10.18,334.5,6.93,1.93,0.029,0.31,0.004,3.57,13.44,4.92,5.28,0.5,0.05,100.0,65.0
Shanghai,Shanghai,2023-10-16,15.04,7.11,8.85,445.44,6.95,2.24,0.016,0.67,0.131,2.02,21.06,5.93,6.94,0.73,0.06,84.0,51.666666666666664
Yunnan,Dali,2023-11-25,25.7,7.700000000000001,8.07,454.44300000000004,0.9570000000000001,1.7710000000000004,0.0286,0.539,0.0044,4.059,24.398000000000003,3.8940000000000006,4.763000000000001,0.275,0.11000000000000001,116.60000000000001,64.0565
Shanghai,Shanghai,2023-03-13,18.62,7.05,9.81,518.6,4.05,1.17,0.031,0.57,0.107,3.67,16.05,2.66,2.95,0.61,0.08,92.0,65.0
Beijing,Beijing,2023-06-20,15.98,6.1,10.18,455.56,1.87,1.79,0.005,0.48,0.102,2.26,13.91,4.74,2.54,0.66,0.02,100.0,65.00166666666667
Beijing,Beijing,2023-07-18,27.67,7.53,8.77,388.63,20.11,1.99,0.012,0.3,0.083,2.61,19.94,3.61,5.04,0.48,0.19,99.0,56.194916666666664
Guangdong,Shenzhen,2023-07-16,22.88,6.61,8.96,376.67,1.64,2.26,0.041,0.86,0.06,3.62,18.38,4.3,8.44,0.35,0.1,102.0,58.08358333333333
Sichuan,Mianyang,2023-07-21,26.6,7.67,10.4,615.98,0.58,2.25,0.008,0.79,0.075,2.89,18.68,4.04,10.86,0.38,0.02,72.0,67.47308333333334
Henan,Zhengzhou,2023-05-25,25.33,7.11,9.52,544.53,0.74,1.46,0.016,0.56,0.061,2.98,21.46,3.88,5.31,0.57,0.07,96.0,65.0
Shanghai,Shanghai,2023-07-12,24.02,6.08,9.97,430.36,1.87,1.79,0.02,0.6,0.163,2.71,16.92,4.51,1.83,0.16,0.12,106.0,61.612833333333334
Hubei,Yichang,2023-10-08,28.82,6.22,7.39,505.48,1.18,2.05,0.013,0.3,0.122,2.39,13.97,3.52,6.01,0.79,0.11,111.0,60.334666666666664
Guangdong,Guangzhou,2023-05-12,22.77,7.37,7.24,517.9,0.22,2.16,0.021,0.62,0.125,2.07,22.14,5.18,6.98,0.58,0.11,96.0,58.30558333333334
Jiangsu,Nanjing,2023-07-20,22.47,7.238,7.24,632.5880000000001,9.757,2.7940000000000005,0.015400000000000002,0.5940000000000001,0.0792,3.2450000000000006,33.187000000000005,4.961,5.995000000000001,0.8580000000000001,-0.033,86.9,51.666666666666664
Sichuan,Chengdu,2023-07-24,23.66,7.590000000000001,9.4,525.7120000000001,3.0250000000000004,2.244,0.0352,0.44000000000000006,0.006600000000000001,2.431,19.261000000000003,3.4320000000000004,4.202,0.803,0.022000000000000002,106.7,64.36175
